steezy: 14.87 TrueSkill (mu 19.62, sigma 1.58), 22 kills - 39 deaths
def: 14.84 TrueSkill (mu 18.21, sigma 1.13), 65 kills - 77 deaths
ScrunK: 14.83 TrueSkill (mu 21.77, sigma 2.31), 15 kills - 22 deaths
MomentPlz: 14.82 TrueSkill (mu 18.07, sigma 1.08), 69 kills - 89 deaths
SERVAY: 14.78 TrueSkill (mu 19.23, sigma 1.49), 24 kills - 58 deaths
dvn: 14.69 TrueSkill (mu 18.06, sigma 1.12), 71 kills - 85 deaths
kanarito: 14.69 TrueSkill (mu 17.80, sigma 1.04), 84 kills - 105 deaths
Powell: 14.68 TrueSkill (mu 18.85, sigma 1.39), 100 kills - 110 deaths
sYnceD: 14.67 TrueSkill (mu 18.29, sigma 1.21), 67 kills - 87 deaths
dopey: 14.64 TrueSkill (mu 17.25, sigma 0.87), 139 kills - 106 deaths
sycrone: 14.61 TrueSkill (mu 17.71, sigma 1.03), 82 kills - 83 deaths
vvalter: 14.60 TrueSkill (mu 18.88, sigma 1.42), 56 kills - 63 deaths
zEpton: 14.57 TrueSkill (mu 17.65, sigma 1.03), 83 kills - 85 deaths
F0ray: 14.56 TrueSkill (mu 19.56, sigma 1.66), 13 kills - 19 deaths
base: 14.56 TrueSkill (mu 19.81, sigma 1.75), 26 kills - 37 deaths
kyle: 14.53 TrueSkill (mu 18.90, sigma 1.46), 50 kills - 68 deaths
Coolz: 14.52 TrueSkill (mu 22.81, sigma 2.76), 10 kills - 18 deaths
fxy0: 14.52 TrueSkill (mu 18.21, sigma 1.23), 34 kills - 41 deaths
digital: 14.51 TrueSkill (mu 18.52, sigma 1.34), 48 kills - 56 deaths
stunna: 14.46 TrueSkill (mu 27.02, sigma 4.19), 2 kills - 1 deaths
43: 14.43 TrueSkill (mu 22.67, sigma 2.75), 7 kills - 18 deaths
MiGHTYMAX: 14.38 TrueSkill (mu 17.94, sigma 1.19), 109 kills - 139 deaths
quacheR: 14.35 TrueSkill (mu 17.42, sigma 1.02), 97 kills - 152 deaths
ZeAL: 14.35 TrueSkill (mu 18.79, sigma 1.48), 32 kills - 47 deaths
NahtE: 14.25 TrueSkill (mu 20.14, sigma 1.96), 27 kills - 30 deaths
Torres: 14.13 TrueSkill (mu 18.13, sigma 1.33), 71 kills - 85 deaths
Prop: 14.10 TrueSkill (mu 17.25, sigma 1.05), 68 kills - 90 deaths
dz: 14.08 TrueSkill (mu 18.39, sigma 1.44), 13 kills - 35 deaths
sMx: 13.88 TrueSkill (mu 23.31, sigma 3.14), 9 kills - 17 deaths
chancehangtsz: 13.88 TrueSkill (mu 19.80, sigma 1.97), 15 kills - 25 deaths
mrtn: 13.85 TrueSkill (mu 18.02, sigma 1.39), 61 kills - 95 deaths
qk-Mantis: 13.83 TrueSkill (mu 19.30, sigma 1.82), 10 kills - 19 deaths
NVD: 13.82 TrueSkill (mu 20.23, sigma 2.14), 24 kills - 41 deaths
nKs: 13.72 TrueSkill (mu 16.82, sigma 1.03), 45 kills - 93 deaths
WaH: 13.72 TrueSkill (mu 20.40, sigma 2.23), 22 kills - 37 deaths
enix: 13.70 TrueSkill (mu 21.40, sigma 2.57), 15 kills - 19 deaths
CHIMEI: 13.69 TrueSkill (mu 20.19, sigma 2.17), 22 kills - 25 deaths
pachanga: 13.62 TrueSkill (mu 16.69, sigma 1.02), 96 kills - 145 deaths
n1nnx: 13.61 TrueSkill (mu 18.64, sigma 1.68), 31 kills - 61 deaths
hiffer: 13.59 TrueSkill (mu 17.09, sigma 1.17), 53 kills - 83 deaths
BUBBIS: 13.56 TrueSkill (mu 19.27, sigma 1.90), 25 kills - 19 deaths
m0nt: 13.47 TrueSkill (mu 19.53, sigma 2.02), 37 kills - 38 deaths
Polox: 13.43 TrueSkill (mu 20.10, sigma 2.22), 33 kills - 39 deaths
ecfN: 13.43 TrueSkill (mu 19.29, sigma 1.95), 26 kills - 39 deaths
enanoks: 13.40 TrueSkill (mu 17.76, sigma 1.45), 26 kills - 50 deaths
steno: 13.31 TrueSkill (mu 16.82, sigma 1.17), 57 kills - 59 deaths
ngiN: 13.26 TrueSkill (mu 17.56, sigma 1.43), 51 kills - 57 deaths
SIXER: 13.17 TrueSkill (mu 17.22, sigma 1.35), 37 kills - 37 deaths
PAGO: 13.16 TrueSkill (mu 17.28, sigma 1.37), 58 kills - 51 deaths
!99: 13.10 TrueSkill (mu 17.95, sigma 1.62), 13 kills - 36 deaths
DEV7L: 13.05 TrueSkill (mu 17.23, sigma 1.39), 43 kills - 46 deaths
shaffeR: 13.03 TrueSkill (mu 20.08, sigma 2.35), 10 kills - 19 deaths
fel1x: 12.89 TrueSkill (mu 17.17, sigma 1.43), 33 kills - 56 deaths
asia: 12.88 TrueSkill (mu 17.94, sigma 1.69), 62 kills - 84 deaths
Fox: 12.88 TrueSkill (mu 19.28, sigma 2.14), 18 kills - 18 deaths
real_bM: 12.87 TrueSkill (mu 16.60, sigma 1.24), 51 kills - 57 deaths
HaySS: 12.84 TrueSkill (mu 17.77, sigma 1.64), 29 kills - 52 deaths
Hungryman: 12.80 TrueSkill (mu 17.20, sigma 1.47), 22 kills - 44 deaths
showy: 12.76 TrueSkill (mu 18.90, sigma 2.05), 22 kills - 38 deaths
shorehan: 12.76 TrueSkill (mu 20.64, sigma 2.63), 15 kills - 19 deaths
Attiaz: 12.74 TrueSkill (mu 16.24, sigma 1.17), 55 kills - 72 deaths
gran: 12.69 TrueSkill (mu 16.00, sigma 1.10), 76 kills - 90 deaths
Rarkar: 12.65 TrueSkill (mu 18.02, sigma 1.79), 24 kills - 37 deaths
CL0SEBOX: 12.64 TrueSkill (mu 15.74, sigma 1.03), 71 kills - 85 deaths
smike: 12.62 TrueSkill (mu 15.94, sigma 1.11), 71 kills - 78 deaths
MAJ3R: 12.62 TrueSkill (mu 16.69, sigma 1.36), 36 kills - 44 deaths
LESi: 12.53 TrueSkill (mu 15.53, sigma 1.00), 77 kills - 84 deaths
morelz: 12.52 TrueSkill (mu 16.85, sigma 1.44), 49 kills - 50 deaths
prJ: 12.49 TrueSkill (mu 19.50, sigma 2.34), 33 kills - 34 deaths
Immi: 12.48 TrueSkill (mu 16.42, sigma 1.31), 88 kills - 120 deaths
GUGLi: 12.39 TrueSkill (mu 16.30, sigma 1.30), 59 kills - 73 deaths
F1L1N: 12.38 TrueSkill (mu 16.14, sigma 1.25), 40 kills - 50 deaths
m1tch: 12.34 TrueSkill (mu 18.53, sigma 2.07), 17 kills - 32 deaths
uaeb: 12.32 TrueSkill (mu 15.88, sigma 1.19), 47 kills - 57 deaths
marqnue: 12.26 TrueSkill (mu 17.48, sigma 1.74), 34 kills - 40 deaths
save: 12.25 TrueSkill (mu 17.95, sigma 1.90), 32 kills - 37 deaths
minio: 12.20 TrueSkill (mu 15.38, sigma 1.06), 52 kills - 78 deaths
roa: 12.16 TrueSkill (mu 19.05, sigma 2.30), 23 kills - 37 deaths
WelcomeTo: 12.14 TrueSkill (mu 18.31, sigma 2.06), 23 kills - 35 deaths
thelastarab: 12.11 TrueSkill (mu 18.21, sigma 2.04), 30 kills - 39 deaths
Kyon: 12.07 TrueSkill (mu 20.67, sigma 2.86), 4 kills - 17 deaths
GaLaXy: 12.04 TrueSkill (mu 17.80, sigma 1.92), 5 kills - 20 deaths
SART: 11.99 TrueSkill (mu 18.40, sigma 2.14), 23 kills - 40 deaths
tsack: 11.97 TrueSkill (mu 15.96, sigma 1.33), 67 kills - 90 deaths
Jumpy: 11.91 TrueSkill (mu 16.40, sigma 1.50), 30 kills - 51 deaths
well: 11.89 TrueSkill (mu 17.30, sigma 1.80), 35 kills - 42 deaths
enkay J: 11.78 TrueSkill (mu 16.19, sigma 1.47), 72 kills - 104 deaths
imd: 11.76 TrueSkill (mu 15.64, sigma 1.29), 58 kills - 55 deaths
Russo: 11.75 TrueSkill (mu 14.66, sigma 0.97), 91 kills - 112 deaths
MKWsf: 11.68 TrueSkill (mu 15.60, sigma 1.30), 68 kills - 80 deaths
kamaz1k: 11.55 TrueSkill (mu 15.03, sigma 1.16), 98 kills - 143 deaths
hypathor: 11.51 TrueSkill (mu 19.81, sigma 2.77), 21 kills - 20 deaths
HaRts: 11.50 TrueSkill (mu 15.90, sigma 1.47), 33 kills - 39 deaths
hoax: 11.49 TrueSkill (mu 18.42, sigma 2.31), 15 kills - 19 deaths
PlesseN: 11.48 TrueSkill (mu 17.17, sigma 1.90), 25 kills - 42 deaths
ROBO: 11.47 TrueSkill (mu 18.33, sigma 2.29), 18 kills - 20 deaths
XbOx: 11.47 TrueSkill (mu 16.29, sigma 1.61), 10 kills - 35 deaths
fisheR: 11.41 TrueSkill (mu 15.68, sigma 1.42), 28 kills - 38 deaths
aurora: 11.40 TrueSkill (mu 16.73, sigma 1.78), 31 kills - 54 deaths
OverDrive: 11.32 TrueSkill (mu 15.87, sigma 1.52), 80 kills - 169 deaths
R3: 11.31 TrueSkill (mu 14.92, sigma 1.20), 39 kills - 55 deaths
bnwGiggs: 11.29 TrueSkill (mu 17.44, sigma 2.05), 27 kills - 43 deaths
SPRAAD: 11.22 TrueSkill (mu 14.69, sigma 1.16), 67 kills - 79 deaths
cookie: 11.12 TrueSkill (mu 18.14, sigma 2.34), 31 kills - 40 deaths
kamil: 11.09 TrueSkill (mu 15.27, sigma 1.39), 32 kills - 39 deaths
ackkee: 11.00 TrueSkill (mu 14.72, sigma 1.24), 62 kills - 74 deaths
rob-wiz: 10.91 TrueSkill (mu 16.81, sigma 1.97), 16 kills - 40 deaths
z3r02: 10.91 TrueSkill (mu 19.26, sigma 2.78), 13 kills - 15 deaths
di^: 10.89 TrueSkill (mu 14.23, sigma 1.11), 36 kills - 39 deaths
Neruj: 10.77 TrueSkill (mu 20.63, sigma 3.29), 7 kills - 18 deaths
Simple: 10.74 TrueSkill (mu 17.91, sigma 2.39), 29 kills - 40 deaths
Chuti: 10.72 TrueSkill (mu 16.54, sigma 1.94), 18 kills - 39 deaths
strike: 10.65 TrueSkill (mu 16.64, sigma 1.99), 33 kills - 44 deaths
sneix: 10.63 TrueSkill (mu 16.38, sigma 1.92), 30 kills - 47 deaths
Slutty: 10.61 TrueSkill (mu 17.16, sigma 2.18), 24 kills - 40 deaths
froust: 10.57 TrueSkill (mu 19.31, sigma 2.91), 15 kills - 17 deaths
k1Nky: 10.45 TrueSkill (mu 16.31, sigma 1.95), 23 kills - 35 deaths
soLo: 10.43 TrueSkill (mu 15.37, sigma 1.65), 21 kills - 55 deaths
sfX: 10.38 TrueSkill (mu 17.02, sigma 2.21), 53 kills - 60 deaths
L.K.S: 10.29 TrueSkill (mu 15.50, sigma 1.74), 23 kills - 53 deaths
Tackett: 10.26 TrueSkill (mu 14.29, sigma 1.34), 31 kills - 58 deaths
johnNe: 10.23 TrueSkill (mu 17.42, sigma 2.39), 21 kills - 38 deaths
bRAiNiAC: 10.09 TrueSkill (mu 15.97, sigma 1.96), 29 kills - 37 deaths
Kntz: 9.92 TrueSkill (mu 16.40, sigma 2.16), 33 kills - 58 deaths
Blastinho: 9.90 TrueSkill (mu 15.97, sigma 2.02), 23 kills - 49 deaths
SecretAgent: 9.84 TrueSkill (mu 16.29, sigma 2.15), 17 kills - 35 deaths
El Patron: 9.83 TrueSkill (mu 16.44, sigma 2.20), 15 kills - 20 deaths
Prompt: 9.82 TrueSkill (mu 15.13, sigma 1.77), 18 kills - 38 deaths
J0hnny: 9.81 TrueSkill (mu 14.39, sigma 1.53), 59 kills - 80 deaths
FGB: 9.79 TrueSkill (mu 17.03, sigma 2.41), 8 kills - 16 deaths
PewPewPig: 9.79 TrueSkill (mu 14.81, sigma 1.67), 33 kills - 40 deaths
ultra: 9.73 TrueSkill (mu 16.58, sigma 2.28), 26 kills - 36 deaths
HogaR: 9.63 TrueSkill (mu 12.72, sigma 1.03), 64 kills - 84 deaths
JeSTeR: 9.62 TrueSkill (mu 18.93, sigma 3.10), 12 kills - 21 deaths
Hedje: 9.57 TrueSkill (mu 14.82, sigma 1.75), 28 kills - 55 deaths
a2z: 9.46 TrueSkill (mu 16.22, sigma 2.25), 18 kills - 38 deaths
Makelyin: 9.33 TrueSkill (mu 14.62, sigma 1.76), 32 kills - 43 deaths
kayeyo: 9.30 TrueSkill (mu 14.53, sigma 1.74), 22 kills - 34 deaths
SicK: 9.26 TrueSkill (mu 14.86, sigma 1.87), 22 kills - 39 deaths
MOLSI: 9.24 TrueSkill (mu 15.79, sigma 2.18), 50 kills - 56 deaths
pupper: 9.13 TrueSkill (mu 16.40, sigma 2.43), 34 kills - 35 deaths
Res1st: 9.11 TrueSkill (mu 17.53, sigma 2.81), 13 kills - 23 deaths
FlipiN: 9.02 TrueSkill (mu 14.74, sigma 1.91), 52 kills - 106 deaths
keita: 9.00 TrueSkill (mu 15.81, sigma 2.27), 32 kills - 36 deaths
Cedii: 8.81 TrueSkill (mu 17.28, sigma 2.82), 26 kills - 41 deaths
Vulmest: 8.74 TrueSkill (mu 14.70, sigma 1.99), 9 kills - 39 deaths
potter: 8.71 TrueSkill (mu 12.37, sigma 1.22), 41 kills - 41 deaths
doan: 8.65 TrueSkill (mu 16.45, sigma 2.60), 8 kills - 19 deaths
Jones: 8.33 TrueSkill (mu 11.65, sigma 1.10), 79 kills - 117 deaths
SkidZ: 8.32 TrueSkill (mu 16.25, sigma 2.64), 28 kills - 42 deaths
Maple: 8.28 TrueSkill (mu 14.92, sigma 2.22), 27 kills - 38 deaths
krudeN: 8.23 TrueSkill (mu 14.18, sigma 1.98), 32 kills - 43 deaths
zwhR: 8.21 TrueSkill (mu 16.39, sigma 2.73), 10 kills - 20 deaths
Tixo: 8.08 TrueSkill (mu 13.92, sigma 1.95), 46 kills - 104 deaths
slickb: 8.03 TrueSkill (mu 18.07, sigma 3.35), 7 kills - 18 deaths
Avator: 7.97 TrueSkill (mu 16.53, sigma 2.85), 19 kills - 20 deaths
EXUS: 7.92 TrueSkill (mu 13.44, sigma 1.84), 59 kills - 89 deaths
zyn: 7.92 TrueSkill (mu 17.83, sigma 3.31), 3 kills - 17 deaths
Ahven: 7.73 TrueSkill (mu 13.76, sigma 2.01), 20 kills - 22 deaths
Heeli: 7.68 TrueSkill (mu 15.05, sigma 2.46), 29 kills - 38 deaths
SPT: 7.60 TrueSkill (mu 16.57, sigma 2.99), 8 kills - 17 deaths
paes: 7.58 TrueSkill (mu 15.46, sigma 2.63), 17 kills - 22 deaths
waffletastic: 7.53 TrueSkill (mu 13.61, sigma 2.02), 26 kills - 38 deaths
neathz: 7.47 TrueSkill (mu 12.04, sigma 1.53), 39 kills - 75 deaths
LUULIGUZMAN: 7.37 TrueSkill (mu 13.39, sigma 2.01), 53 kills - 58 deaths
reVicer: 7.12 TrueSkill (mu 15.71, sigma 2.87), 14 kills - 18 deaths
nEGRo: 7.11 TrueSkill (mu 15.07, sigma 2.66), 23 kills - 37 deaths
master: 7.05 TrueSkill (mu 14.40, sigma 2.45), 11 kills - 21 deaths
SkyShark: 7.03 TrueSkill (mu 13.98, sigma 2.31), 25 kills - 37 deaths
SONTY: 6.83 TrueSkill (mu 10.95, sigma 1.38), 50 kills - 81 deaths
Potei: 6.80 TrueSkill (mu 11.86, sigma 1.69), 50 kills - 80 deaths
IcemaN: 6.66 TrueSkill (mu 16.11, sigma 3.15), 16 kills - 38 deaths
Geck0: 6.49 TrueSkill (mu 17.15, sigma 3.56), 14 kills - 21 deaths
crush: 6.43 TrueSkill (mu 10.94, sigma 1.50), 68 kills - 86 deaths
ag1tator: 6.31 TrueSkill (mu 9.58, sigma 1.09), 73 kills - 113 deaths
panic: 6.26 TrueSkill (mu 9.69, sigma 1.14), 69 kills - 117 deaths
Aspyr: 6.15 TrueSkill (mu 11.44, sigma 1.76), 27 kills - 40 deaths
heyka: 6.10 TrueSkill (mu 13.96, sigma 2.62), 21 kills - 33 deaths
Jonti: 6.08 TrueSkill (mu 11.00, sigma 1.64), 33 kills - 56 deaths
Urosh: 6.04 TrueSkill (mu 9.95, sigma 1.30), 37 kills - 42 deaths
Deanislav: 5.97 TrueSkill (mu 15.55, sigma 3.19), 17 kills - 42 deaths
manTa: 5.94 TrueSkill (mu 14.52, sigma 2.86), 37 kills - 64 deaths
Elie: 5.93 TrueSkill (mu 10.71, sigma 1.59), 39 kills - 42 deaths
Realx : 5.89 TrueSkill (mu 12.74, sigma 2.28), 12 kills - 20 deaths
netrick: 5.86 TrueSkill (mu 14.40, sigma 2.85), 12 kills - 18 deaths
dnm: 5.85 TrueSkill (mu 17.63, sigma 3.93), 4 kills - 18 deaths
NEEKZ: 5.77 TrueSkill (mu 15.83, sigma 3.36), 20 kills - 39 deaths
karakz: 5.75 TrueSkill (mu 10.98, sigma 1.74), 39 kills - 54 deaths
unknown: 5.69 TrueSkill (mu 11.10, sigma 1.80), 52 kills - 87 deaths
foqs: 5.69 TrueSkill (mu 10.01, sigma 1.44), 32 kills - 37 deaths
FLMZ: 5.61 TrueSkill (mu 15.33, sigma 3.24), 20 kills - 39 deaths
missharvey: 5.58 TrueSkill (mu 9.97, sigma 1.46), 35 kills - 40 deaths
Sheva: 5.51 TrueSkill (mu 10.22, sigma 1.57), 49 kills - 78 deaths
KIPSIk: 5.39 TrueSkill (mu 15.69, sigma 3.43), 7 kills - 18 deaths
tamir: 5.26 TrueSkill (mu 15.80, sigma 3.51), 9 kills - 17 deaths
lemz: 5.19 TrueSkill (mu 12.44, sigma 2.42), 36 kills - 58 deaths
feicK: 5.17 TrueSkill (mu 12.66, sigma 2.50), 8 kills - 23 deaths
Pancher: 5.14 TrueSkill (mu 9.73, sigma 1.53), 58 kills - 78 deaths
Rbtx: 5.00 TrueSkill (mu 16.03, sigma 3.68), 12 kills - 22 deaths
jgrant: 4.98 TrueSkill (mu 13.12, sigma 2.71), 14 kills - 39 deaths
minsoOON: 4.97 TrueSkill (mu 13.44, sigma 2.82), 14 kills - 35 deaths
dms-g-: 4.96 TrueSkill (mu 13.34, sigma 2.79), 13 kills - 38 deaths
SZOSZON: 4.94 TrueSkill (mu 11.13, sigma 2.06), 26 kills - 40 deaths
Mouse: 4.92 TrueSkill (mu 13.08, sigma 2.72), 19 kills - 58 deaths
bENITA: 4.86 TrueSkill (mu 9.57, sigma 1.57), 22 kills - 42 deaths
arvin: 4.86 TrueSkill (mu 16.12, sigma 3.76), 7 kills - 21 deaths
pipsoN: 4.69 TrueSkill (mu 10.19, sigma 1.83), 80 kills - 111 deaths
cranberries: 4.62 TrueSkill (mu 13.09, sigma 2.82), 20 kills - 43 deaths
edge: 4.61 TrueSkill (mu 9.69, sigma 1.69), 45 kills - 78 deaths
vice: 4.43 TrueSkill (mu 12.23, sigma 2.60), 29 kills - 34 deaths
WallybR: 4.37 TrueSkill (mu 13.83, sigma 3.15), 26 kills - 40 deaths
LUNTE: 4.35 TrueSkill (mu 13.52, sigma 3.06), 28 kills - 43 deaths
DutcH: 4.34 TrueSkill (mu 12.11, sigma 2.59), 22 kills - 42 deaths
Foking: 4.21 TrueSkill (mu 13.55, sigma 3.11), 24 kills - 41 deaths
dispenser: 4.18 TrueSkill (mu 14.95, sigma 3.59), 6 kills - 16 deaths
sunloungeR: 4.10 TrueSkill (mu 10.58, sigma 2.16), 30 kills - 38 deaths
L1me: 3.90 TrueSkill (mu 11.92, sigma 2.67), 11 kills - 39 deaths
daMteG: 3.86 TrueSkill (mu 11.69, sigma 2.61), 24 kills - 36 deaths
jOkkez: 3.84 TrueSkill (mu 14.10, sigma 3.42), 9 kills - 18 deaths
ajele: 3.83 TrueSkill (mu 8.29, sigma 1.49), 30 kills - 40 deaths
McMahon: 3.79 TrueSkill (mu 13.26, sigma 3.16), 7 kills - 18 deaths
Sidey: 3.78 TrueSkill (mu 10.66, sigma 2.29), 11 kills - 21 deaths
GhOsT: 3.75 TrueSkill (mu 14.93, sigma 3.73), 10 kills - 14 deaths
Pollo: 3.69 TrueSkill (mu 11.53, sigma 2.61), 18 kills - 35 deaths
starix: 3.65 TrueSkill (mu 15.69, sigma 4.01), 1 kills - 8 deaths
LiaR: 3.65 TrueSkill (mu 13.86, sigma 3.40), 6 kills - 18 deaths
emong: 3.63 TrueSkill (mu 13.48, sigma 3.29), 12 kills - 16 deaths
zecK: 3.61 TrueSkill (mu 11.43, sigma 2.60), 17 kills - 38 deaths
mattye: 3.58 TrueSkill (mu 10.94, sigma 2.45), 20 kills - 53 deaths
kkt: 3.52 TrueSkill (mu 11.39, sigma 2.62), 15 kills - 34 deaths
summit: 3.51 TrueSkill (mu 12.95, sigma 3.14), 9 kills - 18 deaths
thrax: 3.43 TrueSkill (mu 15.76, sigma 4.11), 10 kills - 18 deaths
fl0m: 3.41 TrueSkill (mu 13.47, sigma 3.35), 10 kills - 14 deaths
Tvu: 3.33 TrueSkill (mu 12.53, sigma 3.07), 4 kills - 20 deaths
Killpo1: 3.19 TrueSkill (mu 10.47, sigma 2.43), 33 kills - 65 deaths
dEX: 3.18 TrueSkill (mu 13.02, sigma 3.28), 20 kills - 40 deaths
green: 3.08 TrueSkill (mu 9.03, sigma 1.98), 19 kills - 56 deaths
corv: 3.02 TrueSkill (mu 11.12, sigma 2.70), 20 kills - 36 deaths
sHALITRA: 2.98 TrueSkill (mu 13.40, sigma 3.47), 21 kills - 39 deaths
VoLcAsT: 2.96 TrueSkill (mu 9.64, sigma 2.23), 28 kills - 42 deaths
rmL: 2.94 TrueSkill (mu 10.28, sigma 2.45), 27 kills - 46 deaths
RiVAL: 2.82 TrueSkill (mu 10.33, sigma 2.50), 20 kills - 35 deaths
eaZy: 2.78 TrueSkill (mu 10.76, sigma 2.66), 16 kills - 40 deaths
pixel: 2.74 TrueSkill (mu 11.37, sigma 2.87), 13 kills - 21 deaths
CAth: 2.61 TrueSkill (mu 7.83, sigma 1.74), 23 kills - 41 deaths
Quantum: 2.57 TrueSkill (mu 9.15, sigma 2.19), 16 kills - 41 deaths
spaydeR: 2.35 TrueSkill (mu 9.81, sigma 2.48), 19 kills - 35 deaths
kani: 2.03 TrueSkill (mu 11.41, sigma 3.12), 4 kills - 17 deaths
eNvY: 1.92 TrueSkill (mu 11.34, sigma 3.14), 6 kills - 19 deaths
HECTOz: 1.90 TrueSkill (mu 11.43, sigma 3.18), 7 kills - 17 deaths
Bubzki: 1.82 TrueSkill (mu 11.25, sigma 3.14), 9 kills - 18 deaths
Ming: 1.77 TrueSkill (mu 9.08, sigma 2.44), 13 kills - 19 deaths
v1ko: 1.67 TrueSkill (mu 9.28, sigma 2.54), 25 kills - 36 deaths
larsen: 1.34 TrueSkill (mu 10.83, sigma 3.16), 4 kills - 18 deaths
Shooter4st: 1.31 TrueSkill (mu 12.15, sigma 3.62), 3 kills - 16 deaths
dre9: 0.97 TrueSkill (mu 10.69, sigma 3.24), 13 kills - 22 deaths
Nerox: 0.57 TrueSkill (mu 9.85, sigma 3.09), 24 kills - 43 deaths
mouseTT: 0.42 TrueSkill (mu 7.10, sigma 2.23), 49 kills - 75 deaths
ERROR: 0.25 TrueSkill (mu 9.57, sigma 3.11), 22 kills - 44 deaths
torr: -0.55 TrueSkill (mu 6.10, sigma 2.22), 39 kills - 77 deaths
hzY: -0.68 TrueSkill (mu 11.48, sigma 4.05), 7 kills - 15 deaths
near: -0.89 TrueSkill (mu 4.94, sigma 1.94), 30 kills - 42 deaths
